1928,TOT,Total,36808961,248981,,91254,197693,1796656,392242,553124,105891,253674,229158,,151541,3107489,1421314,1009489,713200,941274,215833,262171,528348,1577823,1372082,970976,151692,1500721,194108,547144,32417,196757,1549381,118014,4405626,635150,239867,2508346,618427,319942,3150610,237194,68605,261865,363473,708999,176603,135191,305358,500840,642752,1016831,82835,
1928,DEM,AlSmith,15015863,127796,,38537,119196,614365,133131,252085,36643,101764,129602,,52926,1313817,562691,379311,193003,381070,164655,81179,223626,792758,396762,396451,124539,662562,78578,197959,14090,80715,616517,48211,2089863,286227,106648,864210,219174,109223,1067586,118973,62700,102660,167343,341032,80985,44440,140146,156772,263784,450259,29299,
1928,REP,HerbertHoover,21428584,120725,,52533,77751,1162323,253872,296641,68860,144168,99368,,97322,1769141,848290,623570,513672,558734,51160,179923,301479,775566,965396,560977,27153,834080,113300,345745,18327,115404,926050,69645,2193344,348923,131441,1627546,394046,205341,2055382,117522,5858,157603,195388,367036,94618,90404,164609,335844,375551,544205,52748,
1924,TOT,Total,29092624,162355,,73961,138532,1281900,342260,400295,90885,109154,166577,,148295,2470067,1272390,976770,662454,815332,121951,192192,358630,1129837,1160419,822146,112462,1307958,174423,464173,26921,164769,1086079,112830,3263939,482687,199081,2016237,528415,279488,2144850,210115,50752,203868,300220,657509,156990,102917,223602,421549,583662,840826,79900,
1924,DEM,JohnDavis,8384341,113138,,26235,84795,105514,75238,110184,33445,62083,123200,,24256,576975,492245,160382,156319,374855,93218,41964,148072,280831,152359,55913,100474,572753,33805,137289,5909,57201,297743,48542,950796,284270,13858,477888,255798,67589,409192,76606,49008,27214,158682,484605,47001,16124,139716,42842,257232,68115,12868,
1924,REP,CalvinCoolidge,15719068,40615,,30516,40564,733250,195171,246322,52441,30633,30300,,69879,1453321,703042,537458,407671,398966,24670,138440,162414,703476,874631,420759,8494,648486,74138,218585,11243,98575,675162,54745,1820058,191753,94931,1176130,226242,142579,1401481,125286,1123,101299,130728,130023,77327,80498,73312,220224,288635,311614,41858,
1924,PRO,RobertLaFollette,4833821,8040,,17210,13173,424649,69945,42416,4979,8625,12691,,54160,432027,71700,274448,98461,38465,0,11382,47157,141225,122014,339192,3494,84160,66123,106701,9769,8993,108901,9543,474913,6651,89922,357948,46375,68403,307567,7628,620,75355,10610,42881,32662,5964,10377,150727,36723,453678,25174,
1920,TOT,Total,26788225,260307,,66562,183637,944050,292053,365518,94875,145681,148716,,135624,2094714,1262964,895082,570318,918636,126396,197840,428443,993718,1048411,735838,82492,1332800,179006,382743,27194,159092,903943,105406,2898513,538758,205776,2021653,486610,238522,1852616,167981,66808,182237,428626,486641,145828,89961,230999,398715,509942,701280,54700,
1920,DEM,JohnCox,9140256,160560,,29546,107409,229191,104936,120721,39911,90515,107162,,46579,534395,511364,227921,185464,456497,87519,58961,180626,276691,233450,142994,69277,574799,57372,119608,9851,62662,256887,46668,781238,305447,37422,780037,217053,80019,503843,55062,64170,35938,206558,288767,56639,20919,141670,84298,220789,113422,17429,
1920,REP,WarrenHarding,16166126,96589,,37016,71117,624992,173248,229238,52858,44853,41089,,88975,1420480,696370,634674,369268,452480,38538,136355,236117,681153,762865,519421,11576,727162,109430,247498,15479,95196,611541,57634,1871167,232848,160072,1182022,243831,143592,1218216,107463,2610,110692,219829,114538,81555,68212,87456,223137,282007,498576,35091,
1920,SOC,EugeneDebs,914191,2402,,0,5111,64076,8046,10350,988,5189,465,,38,74747,24703,16981,15511,6409,0,2214,8876,32267,28947,56106,1639,20242,0,9600,1864,1234,27141,0,203201,446,8282,57147,25726,9801,70571,4351,28,0,2239,8121,3159,0,807,8913,5618,80635,0,
1916,TOT,Total,18541318,130728,,58021,170104,999603,294375,213874,51810,80734,160681,,134615,2192707,718848,516944,629813,520075,92982,136314,262039,531832,650973,387364,86679,786769,177679,287315,33316,89127,494442,66787,1706305,289835,115390,1165086,292416,261650,1297292,87816,63952,128942,272190,372461,143146,64475,153992,380994,289852,447134,51840,
1916,DEM,WoodrowWilson,9130861,99409,,33170,112211,466289,178816,99786,24753,55984,127754,,70054,950229,334063,221699,314588,269990,79875,64033,138359,247894,286775,179152,80422,398032,101063,158827,17776,43781,211018,33527,759426,168383,55206,604161,148113,120087,521784,40394,61846,59191,153280,286514,84145,22708,102824,183388,140403,191363,28316,
1916,REP,CharlesHughes,8549700,28662,,20524,48879,462516,102308,106514,26011,14611,11294,,55368,1152549,341005,280439,277658,241854,6466,69508,117347,268784,339097,179544,4253,369339,66750,117771,12127,43725,268982,31152,879238,120890,53471,514753,97233,126813,703823,44858,1550,64217,116223,64999,54137,40250,49356,167208,143124,220822,21698,
1916,SOC,AllanBenson,590190,1916,,3174,6999,42898,10049,5179,480,5353,941,,8066,61394,21855,10976,24685,4734,292,2177,2674,11058,16120,20117,1484,14612,9564,7141,3065,1318,10405,1996,45944,509,5716,38092,45190,9711,42638,1914,135,3760,2542,18963,4460,798,1062,22800,6150,27631,1453,
1912,TOT,Total,15045546,117869,,23722,125104,677944,266880,190404,48694,50837,121470,,105754,1146173,654474,492356,365560,452714,79248,129640,231981,488057,550976,334219,64483,698566,79826,249483,20115,87961,432739,49376,1588315,243918,86580,1037094,253801,137040,1217736,77894,50405,116325,251933,301778,112386,62842,136976,322799,268828,399975,42296,
1912,DEM,WoodrowWilson,6294284,82438,,10324,68814,283436,114232,74561,22631,35343,93087,,33921,405048,281890,185325,143663,219484,60871,51113,112674,173408,150751,106426,57324,330746,27941,109008,7986,34724,178289,20437,655573,144507,29555,424834,119156,47064,395637,30412,48357,48942,133021,219489,36579,15354,90332,86840,113197,164230,15310,
1912,REP,WilliamTaft,3487937,9717,,3021,25585,3914,58386,68324,15998,4279,5191,,32810,253593,151267,119805,74845,115510,3833,26545,54956,155948,152244,64334,1560,207821,18512,54226,3196,32927,88835,17733,455487,29139,23090,278168,90786,34673,273360,27703,536,0,60475,28530,42100,23332,23288,70445,56754,130596,14560,
1912,PRO,TeddyRoosevelt,4120609,22680,,6949,21644,283610,72306,34129,8886,4555,21985,,25527,386478,162007,161819,120210,101766,9283,48495,57789,142228,214584,125856,3549,124375,22456,72681,5620,17794,145410,8347,390093,69130,25726,229807,0,37600,444894,16878,1293,58811,54041,26745,24174,22132,21777,113698,79112,62448,9232,
1912,SOC,EugeneDebs,900742,3029,,3163,8153,79201,16418,10056,556,4806,1058,,11960,81278,36931,16967,26779,11646,5261,2541,3996,12616,23211,27505,2050,28466,10885,10185,3313,1981,15948,2859,63434,1025,6966,90144,41674,13343,83614,2049,164,4662,3564,24896,9023,928,820,40134,15248,33476,2760,
1908,TOT,Total,14889239,105152,,,151822,386597,263858,190003,48007,49360,132504,,97293,1155254,721126,494769,375946,490719,75117,106336,238531,456919,541830,331304,66904,715927,68822,266799,24526,89600,467111,,1638350,252554,94525,1121552,254983,110889,1267450,72317,66379,114775,257180,293757,108613,52680,137065,183879,258105,454441,37609,
1908,DEM,WilliamBryan,6408979,74391,,,87015,127492,126644,68255,22055,31104,72350,,36162,450810,338262,200771,161209,244092,63568,35403,115908,155543,175771,109401,60287,346574,29326,131099,11212,33655,182522,,667468,136928,32885,502721,122363,38049,448782,24706,62288,40266,135608,217302,42601,11496,82946,58691,111418,166662,14918,
1908,REP,WilliamTaft,7678335,25561,,,56624,214398,123693,112915,25014,10654,41355,,52621,629932,348993,275209,197216,235711,8958,66987,116513,265966,335580,195843,4363,347203,32333,126997,10775,53149,265298,,870070,114887,57680,572312,110474,62530,745779,43942,3945,67536,117977,65666,61028,39552,52572,106062,137869,247747,20846,
1908,SOC,EugeneDebs,420852,1450,,,5842,28659,7960,5113,239,3747,584,,6400,34711,13476,8287,12420,4093,2514,1758,2323,10779,11586,14527,978,15431,5855,3524,2103,1299,10249,,38451,372,2421,33795,21734,7339,33914,1365,100,2846,1870,7870,4895,0,255,14177,3679,28147,1715,
1904,TOT,Total,13525095,108785,,,116421,331878,243667,191128,43856,38705,130986,,72578,1076499,682185,486093,328561,435946,53908,97023,224229,445109,525027,292860,58721,643861,64444,225732,12115,90161,432547,,1617770,207818,70014,1004393,,90154,1236738,68656,55118,101395,242750,234008,101672,51888,130410,145151,239986,443441,30708,
1904,DEM,AltonParker,5083880,79797,,,64434,89404,100105,72909,19347,26449,83466,,18480,327606,274345,149276,86174,217170,47708,27642,109446,165746,135392,55187,53480,296312,21773,52921,3982,34074,164566,,683981,124091,14273,344674,,17521,337998,24839,52563,21969,131653,167200,33413,9777,80649,28098,100855,124205,8930,
1904,REP,TeddyRoosevelt,7630557,22472,,,46860,205226,134661,111089,23705,8314,24004,,47783,632645,368289,308158,212955,205457,5205,65432,109497,257822,364957,216651,3280,321449,34932,138558,6864,54163,245164,,859533,82442,52595,600095,,60455,840949,41605,2554,72083,105363,51242,62446,40459,48180,101540,132620,280315,20489,
1904,SOC,EugeneDebs,402810,853,,,1816,29535,4304,4543,146,2337,196,,4949,69225,12013,14849,15869,3599,995,2102,2247,13604,9042,11692,462,13009,5676,7412,925,1090,9587,,36883,124,2009,36260,,7619,21863,956,0,3138,1354,2791,5767,859,202,10023,1573,28240,1072,
1900,TOT,Total,13997429,159692,,,127866,302318,221408,180195,41989,39649,121410,,57914,1131897,664094,530355,353766,468265,67906,105693,264434,414804,544379,316311,59055,683656,63856,241430,10196,92364,401050,,1548042,292518,84216,1040073,,83251,1173210,56548,50812,96124,273860,423706,93189,56212,264208,107524,220796,442501,24687,
1900,DEM,WilliamBryan,6370932,97129,,,81142,124985,122733,74014,18852,28273,81180,,29414,503061,309584,209265,162601,235126,53668,36822,122238,156997,211685,112901,51706,351922,37311,114013,6347,35489,164808,,678462,157733,33385,474882,,32810,424232,19812,47233,39544,145240,267432,45006,12849,146079,44833,98807,159163,10164,
1900,REP,WilliamMcKinley,7228864,55612,,,44800,164755,93072,102572,22535,7355,34260,,27198,597985,336063,307808,185955,227132,14234,65412,136185,238866,316269,190461,5707,314092,25409,121835,3849,54799,221707,,822013,132997,46526,543918,,46172,712665,33784,3579,54530,123108,130641,47139,42569,115769,57456,119829,265760,14482,
1896,TOT,Total,13938674,194580,,,149347,298419,189539,174390,38456,46488,162480,,29621,1090869,637119,521547,334547,445928,101046,118419,250249,401568,545585,341762,69591,673906,53330,223182,10314,83670,371211,,1423876,331337,47391,1014295,,97414,1194355,54785,68938,82950,320903,544786,78119,63847,294674,93583,201757,447409,21092,
1896,DEM,WilliamBryan,6510807,130298,,,110103,144766,161005,56740,16574,32756,93885,,23135,465613,305573,223741,171675,217894,77175,34587,104150,105711,237166,139735,63355,363667,42628,115007,8376,21650,133695,,551369,174408,20686,477497,,46739,433228,14459,58801,41225,167168,370434,64607,10640,154708,53314,94480,165523,10861,
1896,REP,WilliamMcKinley,7112138,55673,,,37512,146688,26271,110285,20450,11298,59395,,6314,607130,323754,289293,159345,218171,22037,80403,136959,278976,293336,193503,4819,304940,10509,103064,1938,57444,221535,,819838,155122,26335,525991,,48779,728300,37437,9313,41042,148683,167520,13491,51127,135379,39153,105379,268135,10072,
1892,TOT,Total,12068027,232543,,,148117,269609,93891,164595,37235,35471,223126,,19407,873647,553613,443159,324905,340864,114889,116451,213275,391028,466045,267238,52519,541583,44461,200192,10878,89329,337623,,1336793,280270,36118,850164,,78491,1003010,53196,70504,70513,265732,422145,,55796,292238,87969,171079,371581,16735,
1892,DEM,GroverCleveland,5553898,138135,,,87834,118174,0,82395,18581,30153,129446,,0,426281,262740,196367,0,175461,87926,48049,113866,176813,201624,100920,40030,268400,17690,24943,714,42081,171066,,654868,132951,0,404115,,14243,452264,24336,54680,9081,136468,239148,,16325,164136,29802,84467,177325,0,
1892,REP,BenjaminHarrison,5190799,9184,,,47072,118027,38620,77032,18077,0,48408,,8599,399288,255615,219795,157241,135462,26963,62936,92736,202814,222708,122823,1398,227646,18871,87213,2811,45658,156101,,609350,100346,17519,405187,,35002,516011,26975,13345,34888,100537,81144,,37992,113098,36460,80292,171101,8454,
1892,POP,JamesWeaver,1026595,84984,,,11831,25311,53584,809,0,4843,41939,,10520,22207,22208,20595,163111,23500,0,2396,796,3210,19931,29313,10118,41204,7338,83134,7264,293,985,,16429,44336,17700,14850,,26965,8714,228,2407,26544,23918,99688,,44,12275,19165,4167,10019,7722,
1888,TOT,Total,11388846,175085,,,157058,251339,91946,153978,29764,66500,142936,,,747813,536949,404135,331149,344868,115891,128253,210941,344243,475356,263285,115786,521360,,202632,12278,90835,303801,,1319748,285563,,840361,,61853,997568,40775,79997,,303694,357513,,65452,304087,,159440,354614,,
1888,DEM,GroverCleveland,5538163,117314,,,86062,117729,37549,74920,16414,39557,100493,,,348351,261013,179877,102745,183830,85032,50472,106188,151590,213469,104385,85451,261943,,80552,5149,43456,151508,,635965,147902,,396455,,26522,446633,17530,65824,,158699,234883,,16788,152004,,78677,155232,,
1888,REP,BenjaminHarrison,5443633,57177,,,59752,124816,50772,74584,12950,26529,40499,,,370475,263361,211603,182904,155138,30660,73730,99986,183892,236387,142492,30095,236252,,108425,7088,45728,144360,,650338,134784,,416054,,33291,526091,21969,13736,,138978,88422,,45192,150399,,78171,176553,,
1884,TOT,Total,10060145,153624,,,125779,196988,66519,137257,29984,59990,143610,,,672670,495332,377201,265848,276481,109399,130491,186019,303383,401186,190017,120688,441268,,134202,12797,84586,260921,,1167169,268356,,784610,,52682,903864,32771,92812,,259978,325305,,59401,284977,,132145,319835,,
1884,DEM,GroverCleveland,4914482,92736,,,72734,89288,27723,67182,16957,31769,94667,,,312351,245005,177316,90132,152961,62594,52153,96866,122352,189361,70065,77653,236023,,54391,5578,39198,127798,,563154,142905,,368280,,24604,392785,12391,69845,,133770,225309,,17331,145491,,67311,146453,,
1884,REP,JamesBlaine,4856903,59444,,,51198,102369,36084,65898,12953,28031,48603,,,337469,238489,197089,154406,118690,46347,72217,85748,146724,192669,111685,43035,203081,,76912,7193,43254,123440,,562005,125021,,400082,,26860,478804,19030,21730,,124101,93141,,39514,139356,,63096,161135,,
1880,TOT,Total,9217410,151902,,,107772,164218,53546,132798,29458,51618,157451,,,622305,470672,322668,201236,267104,104462,143903,172221,282265,353079,150770,117068,397289,,87452,18345,86361,245928,,1103945,240946,,724967,,40823,874783,29235,169793,,243263,241726,,64594,211616,,112641,267187,,
1880,DEM,WinfieldHancock,4444267,91130,,,60489,80426,24647,64411,15181,27964,102981,,,277321,225522,105845,59801,148875,65047,65211,93706,111720,131597,53315,75750,208600,,28523,9613,40797,122565,,534511,124204,,340821,,19955,407428,10779,111236,,129569,156428,,18182,128083,,57390,114644,,
1880,REP,JamesGarfield,4453337,56350,,,41661,80282,27450,67071,14148,23654,54470,,,318036,232164,183904,121549,106490,38978,74052,78515,165198,185335,93902,34844,153647,,54979,8732,44856,120555,,555544,115616,,375048,,20619,444704,18195,57954,,107677,57893,,45091,83533,,46243,144398,,
1880,GRE,JamesWeaver,306135,4422,,,4079,3381,1435,868,129,0,0,,,26358,12986,32327,19851,11506,437,4409,0,4548,34895,3267,5797,35042,,3950,0,528,2617,,12373,1126,,6456,,249,20668,236,567,,6017,27405,,1212,0,,9008,7986,,
1876,TOT,Total,8418659,171699,,,96946,155784,,122134,24133,46776,180690,,,554227,438911,292878,124134,260626,145823,117045,163759,259620,318450,124075,164776,350610,,49328,19691,80141,220193,,1015503,233911,,658649,,29881,758993,26627,182683,,222743,149555,,64553,236288,,99647,257177,,
1876,DEM,SamuelTilden,4286808,102989,,,58086,76460,,61927,13381,22927,130157,,,258611,213526,112121,37902,160060,70508,49917,91779,108777,141685,48587,112173,202086,,17413,9308,38510,115962,,521949,125427,,323182,,14157,366204,10712,90897,,133177,104755,,20254,140770,,56546,123926,,
1876,REP,RutherfordHayes,4034142,68708,,,38649,79258,,59033,10752,23849,50533,,,278232,208011,171326,78324,97568,75315,66300,71980,150064,166901,72955,52603,145027,,31915,10383,41540,103517,,489207,108484,,330698,,15214,384184,15787,91786,,89566,44800,,44091,95518,,41997,130067,,
1872,TOT,Total,6471983,169716,,,79300,95785,,96009,21822,33190,138906,,,429971,351196,216365,100512,191135,128692,90523,134447,192864,221455,90919,129457,273059,,25932,14649,68906,168112,,828020,165163,,529436,,20147,563262,18994,95452,,179046,116594,,52980,185195,,62467,192305,,
1872,LRP,HoraceGreeley,2833710,79444,,,37927,40717,,45695,10205,15427,76356,,,184884,163632,71189,32970,99995,57029,29097,67687,59195,78551,35211,47282,151434,,7603,6236,31425,76456,,387282,70130,,244321,,7742,212041,5329,22699,,93391,66546,,10926,91647,,29532,86477,,
1872,REP,UlyssesS.Grant,3597439,90272,,,41373,54007,,50314,11129,17763,62550,,,241936,186147,131566,66805,88766,71663,61426,66760,133455,138758,55708,82175,119196,,18329,8413,37168,91656,,440738,94772,,281852,,11818,349589,13665,72290,,85655,47468,,41480,93463,,32320,104994,,
1868,TOT,Total,5722816,149594,,,41190,108656,,98632,18571,,159816,,,449420,343532,194439,43630,155455,113488,112962,92795,195508,225620,71818,,152488,,15291,11698,68304,163132,,849771,181498,,518788,,22086,655662,19541,107538,,82757,,,56212,,,49321,193603,,
1868,DEM,HoratioSeymour,2708980,72921,,,19078,54068,,47844,10957,,102707,,,199116,166980,74040,13600,115889,80225,42460,62357,59103,97060,28096,,65628,,5519,5218,30575,83001,,429883,84559,,238621,,11125,313382,6548,45237,,26129,,,12045,,,20306,84703,,
1868,REP,UlyssesS.Grant,3013790,76667,,,22112,54588,,50788,7614,,57109,,,250304,176552,120399,30027,39566,33263,70502,30438,136379,128560,43722,,86860,,9772,6480,37718,80131,,419888,96939,,280167,,10961,342280,12993,62301,,56628,,,44167,,,29015,108900,,
1864,TOT,Total,4018202,,,,,105890,,86981,16922,,,,,348236,280655,138025,21580,92088,,114797,72892,175490,147662,42422,,104346,,,16420,69630,128747,,730721,,,471253,,18345,572707,22432,,,,,,55742,,,34877,149342,,
1864,DEM,GeorgeMcClellan,1806227,,,,,43837,,42288,8767,,,,,158724,130233,49525,3836,64301,,46992,32739,48745,68513,17367,,31596,,,6594,33034,68024,,361986,,,205599,,8457,276316,8470,,,,,,13322,,,11078,65884,,
1864,REP,AbrahamLincoln,2211317,,,,,62053,,44693,8155,,,,,189512,150422,88500,17089,27787,,67805,40153,126742,79149,25055,,72750,,,9826,36596,60723,,368735,,,265654,,9888,296391,13962,,,,,,42420,,,23799,83458,,
1860,TOT,Total,4681267,90122,,,54152,119827,,80745,16115,13301,106717,,,339666,272143,128739,,146216,50510,100918,92502,169876,154549,34737,69095,165563,,,,65943,121215,,675156,96712,,432862,,14761,476442,19951,,,146106,62986,,44566,166891,,,152183,,
1860,DEM,StephenDouglas,1381944,13618,,,5357,37999,,17364,1066,223,11581,,,160215,115509,55639,,25651,7625,29693,5966,34370,64889,11920,3282,58801,,,,25887,62869,,312510,2737,,187421,,4131,16765,7707,,,11281,0,,8649,16198,,,65021,,
1860,REP,AbrahamLincoln,1855993,0,,,0,38733,,43486,3822,0,0,,,172171,139033,70302,,1364,0,62811,2294,106684,88450,22069,0,17028,,,,37519,58346,,362646,0,,221809,,5344,268030,12244,,,0,0,,33808,1887,,,86113,,
1860,DIX,JohnBreckinridge,851844,48669,,,28732,33969,,16558,7339,8277,52176,,,2331,12295,1035,,53143,22681,6368,42482,6163,805,748,40768,31362,,,,2125,0,,0,48846,,11303,,5074,178871,0,,,65097,47548,,1866,74325,,,888,,
1860,CON,JohnBell,590946,27835,,,20063,9111,,3337,3888,4801,42960,,,4914,5306,1763,,66058,20204,2046,41760,22331,405,0,25045,58372,,,,412,0,,0,45129,,12193,,212,12776,0,,,69728,15438,,217,74481,,,161,,
1856,TOT,Total,4051605,75291,,,32642,110255,,80329,14598,11191,99020,,,239334,235431,92310,,142058,42873,109689,86860,170048,125561,,59647,106486,,,,69774,99396,,596486,84963,,386497,,,460161,19822,,,133582,46808,,50748,150233,,,119512,,
1856,DEM,JamesBuchanan,1835140,46739,,,21910,53342,,34997,8004,6358,56581,,,105528,118670,37568,,74642,22164,39140,39123,39244,52139,,35456,57964,,,,31891,46943,,195878,48243,,170874,,,230686,6680,,,69704,31169,,10577,90083,,,52843,,
1856,REP,JohnFremont,1340668,0,,,0,20704,,42717,310,0,0,,,96275,94375,45073,,0,0,67279,285,108172,71762,,0,0,,,,37473,28338,,276004,0,,187497,,,147286,11467,,,0,0,,39561,0,,,66090,,
1856,KNP,MillardFillmore,872703,28552,,,10732,36195,,2615,6275,4833,42439,,,37531,22386,9669,,67416,20709,3270,47452,19626,1660,,24191,48522,,,,410,24115,,124604,36720,,28126,,,82189,1675,,,63878,15639,,545,60150,,,579,,
1852,TOT,Total,3159640,44147,,,19577,76810,,66781,12673,7193,62626,,,154974,183170,35364,,111643,35902,82182,75120,127103,82939,,44454,68801,,,,50535,83220,,522294,78891,,353188,,,387839,17005,,,115486,18547,,43890,132604,,,64682,,
1852,DEM,FranklinPierce,1605943,26881,,,12173,40721,,33249,6318,4318,40516,,,80378,95340,17763,,53949,18647,41609,40022,44569,41842,,26896,38817,,,,28503,44305,,262083,39788,,168933,,,198562,8735,,,56900,13552,,13044,73872,,,33658,,
1852,WHI,WinfieldScott,1386418,15061,,,7404,35972,,30359,6293,2875,16660,,,64733,80901,15856,,57428,17255,32543,35077,52683,33860,,17558,29984,,,,15486,38556,,234882,39043,,152523,,,179104,7626,,,58586,4995,,22173,58732,,,22210,,
1852,FRE,JohnHale,155799,0,,,0,61,,3161,62,0,0,,,9863,6929,1606,,266,0,8030,21,28023,7237,,0,0,,,,6546,359,,25329,0,,31732,,,8495,644,,,0,0,,8621,0,,,8814,,
1848,TOT,Total,2876818,61659,,,16888,,,62398,12432,7203,92317,,,124596,152752,22271,,116865,33866,87625,72359,134748,65082,,52456,72748,,,,50104,77735,,455944,79852,,328479,,,368552,11155,,,122463,15177,,47922,92004,,,39166,,
1848,DEM,LewisCass,1222353,31173,,,9301,,,27051,5910,3083,44785,,,55952,74745,11238,,49720,15379,40195,34528,35281,30742,,26545,40077,,,,27763,36901,,114319,35772,,154773,,,171976,3646,,,58142,10668,,10948,46739,,,15001,,
1848,WHI,ZacharyTaylor,1360235,30482,,,7587,,,30318,6440,4120,47532,,,52853,69907,9930,,67145,18487,35273,37702,61072,23947,,25911,32671,,,,14781,40015,,218583,44054,,138359,,,185313,6779,,,64321,4509,,23132,45265,,,13747,,
1848,FRE,MartinVanBuren,291475,0,,,0,,,5005,82,0,0,,,15702,8100,1103,,0,0,12157,129,38333,10393,,0,0,,,,7560,819,,120497,0,,35347,,,11263,730,,,0,0,,13837,0,,,10418,,
1844,TOT,Total,2703864,63403,,,15150,,,64616,12247,,86247,,,109057,140154,,,113237,26865,84933,68690,132037,55751,,45004,72522,,,,49187,75944,,485882,82521,,312224,,,331572,12296,,,119957,,,48829,95539,,,,,
1844,DEM,JamesPolk,1339570,37401,,,9546,,,29841,5970,,44147,,,58795,70181,,,51988,13782,45719,32706,53039,27737,,25846,41322,,,,27160,37495,,237588,39287,,149061,,,167447,4867,,,59917,,,18049,50679,,,,,
1844,WHI,HenryClay,1300157,26002,,,5604,,,32832,6271,,42100,,,45854,67867,,,61249,13083,34378,35984,67062,24375,,19158,31200,,,,17866,38318,,232482,43232,,155113,,,161125,7322,,,60040,,,26780,44860,,,,,
1844,LBT,JamesBirney,62054,0,,,0,,,1943,0,,0,,,3469,2106,,,0,0,4836,0,10830,3639,,0,0,,,,4161,131,,15812,0,,8050,,,3000,107,,,0,,,3970,0,,,,,
1840,TOT,Total,2412694,62511,,,11839,,,56879,10852,,72322,,,93175,116906,,,91104,18912,92802,62280,126825,44350,,36525,52923,,,,59956,64454,,441543,80735,,273842,,,288026,8621,,,108145,,,50773,86394,,,,,
1840,DEM,MartinVanBuren,1129645,33996,,,6679,,,25281,4872,,31983,,,47441,51604,,,32616,7616,46190,28752,52355,21096,,17010,29969,,,,32774,31034,,212733,34168,,124782,,,143676,3301,,,47951,,,18009,43757,,,,,
1840,WHI,WilliamHarrison,1275583,28515,,,5160,,,31598,5967,,40339,,,45574,65302,,,58488,11296,46612,33528,72852,22933,,19515,22954,,,,26310,33351,,226001,46567,,148157,,,144010,5278,,,60194,,,32445,42637,,,,,
1836,TOT,Total,1502811,37296,,,3714,,,38093,8895,,47259,,,33589,73759,,,70090,7425,38740,48119,74732,12667,,20079,18332,,,,24925,51729,,305343,50153,,202333,,,178692,5674,,,62197,,,35031,53945,,,,,
1836,DEM,MartinVanBuren,763291,20638,,,2380,,,19294,4154,,22778,,,18369,32478,,,33229,3842,22825,22267,33486,7122,,10297,10995,,,,18697,25592,,166795,26631,,96238,,,91457,2964,,,26170,,,14037,30556,,,,,
1836,WHI,WilliamHarrison,549907,0,,,0,,,18799,4736,,0,,,15220,41281,,,36861,0,14803,25852,0,5545,,0,0,,,,6228,26137,,138548,0,,104958,,,87235,2710,,,0,,,20994,0,,,,,
1836,WHI,HughWhite,146107,16658,,,1334,,,0,0,,24481,,,0,0,,,0,3583,0,0,0,0,,9782,7337,,,,0,0,,0,23521,,0,,,0,0,,,36027,,,0,23384,,,,,
1836,WHI,DanielWebster,41201,0,,,0,,,0,0,,0,,,0,0,,,0,0,0,0,41201,0,,0,0,,,,0,0,,0,0,,0,,,0,0,,,0,,,0,0,,,,,
1832,TOT,Total,1283720,14291,,,,,,32833,8386,,20750,,,21481,47023,,,79741,6337,62153,38316,67619,,,5750,5192,,,,43793,47760,,323393,29799,,158294,,,158638,4936,,,29425,,,32128,45682,,,,,
1832,DEM,AndrewJackson,702735,14286,,,,,,11269,4110,,20750,,,14609,31551,,,36292,3908,33978,19156,13933,,,5750,5192,,,,24855,23826,,168497,25261,,81246,,,91949,2126,,,28078,,,7870,34243,,,,,
1832,AJP,HenryClay,474107,5,,,,,,18155,4276,,0,,,6745,15472,,,43449,2429,27331,19160,31963,,,0,0,,,,18938,23466,,154896,4538,,76539,,,0,2810,,,1347,,,11152,11436,,,,,
1832,AMP,WilliamWirt,99817,0,,,,,,3409,0,,0,,,97,0,,,0,0,844,0,14692,,,0,0,,,,0,468,,0,0,,509,,,66689,0,,,0,,,13106,3,,,,,
1828,TOT,Total,1149216,18618,,,,,,19378,,,20004,,,14222,39309,,,70776,8687,34789,45796,39074,,,8344,11654,,,,44035,45570,,270975,51747,,130993,,,152500,3575,,,46533,,,33713,38924,,,,,
1828,DEM,AndrewJackson,642806,16736,,,,,,4448,,,19362,,,9560,22257,,,39308,4605,13927,22782,6012,,,6763,8232,,,,20212,21809,,139412,37814,,67597,,,101652,821,,,44293,,,8350,26854,,,,,
1828,AJP,JohnQ.Adams,501967,1878,,,,,,13829,,,642,,,4662,17052,,,31468,4082,20773,23014,29836,,,1581,3422,,,,23823,23753,,131563,13918,,63396,,,50848,2754,,,2240,,,25363,12070,,,,,
